107	-0.5111	-1.3217	-0.4053	-0.9164	-0.4159	-1.1694	-0.3767	-0.7926	-0.1617	-0.9742	-0.4063	-0.568	99.8173	73.3722			
108	-0.5558	-1.3979	-0.421	-0.9768	-0.4575	-1.2518	-0.3972	-0.8547	-0.2189	-1.0429	-0.4121	-0.6309	99.8185	73.3161			
109	-0.4971	-1.3882	-0.4455	-0.9426	-0.3498	-1.2006	-0.4254	-0.7752	-0.097	-0.9709	-0.437	-0.534	99.818	73.4762			
110	-0.3532	-1.2466	-0.4466	-0.7999	-0.2433	-1.0402	-0.3985	-0.6418	-0.0302	-0.8562	-0.413	-0.4432	99.8133	73.3564			
111	-0.3401	-1.1855	-0.4227	-0.7627	-0.1858	-0.9972	-0.4057	-0.5915	-0.0238	-0.8255	-0.4009	-0.4247	99.8126	73.3604			
112	-0.3357	-1.1651	-0.4147	-0.7504	-0.2323	-0.988	-0.3778	-0.6101	-0.0411	-0.8062	-0.3826	-0.4237	99.8145	73.3005			
113	-0.3269	-1.1244	-0.3987	-0.7256	-0.2017	-0.9578	-0.378	-0.5797	0.0096	-0.7681	-0.3889	-0.3793	99.8158	73.4163			
114	-0.3269	-1.1244	-0.3987	-0.7256	-0.225	-0.9532	-0.3641	-0.5891	-0.0141	-0.7795	-0.3827	-0.3968	99.8143	73.3604			
115	-0.3313	-1.1448	-0.4067	-0.738	-0.2323	-0.988	-0.3778	-0.6101	-0.0411	-0.8062	-0.3826	-0.4237	99.8156	73.3044			
116	-0.3673	-1.1802	-0.4064	-0.7737	-0.2862	-1.0136	-0.3637	-0.6499	-0.0443	-0.8215	-0.3887	-0.4329	99.8164	73.3604			
117	-0.4304	-1.2102	-0.3899	-0.8203	-0.2935	-1.0484	-0.3775	-0.671	-0.095	-0.8595	-0.3823	-0.4773	99.8157	73.3643			
118	-0.4392	-1.251	-0.4058	-0.845	-0.3547	-1.1089	-0.3771	-0.7318	-0.1046	-0.9055	-0.4005	-0.5051	99.8185	73.3683			
119	-0.4795	-1.3067	-0.4135	-0.8931	-0.3657	-1.1611	-0.3977	-0.7634	-0.1348	-0.9475	-0.4064	-0.5412	99.8188	73.3683			
120	-0.4567	-1.3324	-0.4378	-0.8945	-0.3657	-1.1611	-0.3977	-0.7634	-0.0841	-0.9095	-0.4128	-0.4969	99.8211	73.4124			
121	-0.3357	-1.1651	-0.4147	-0.7504	-0.1784	-0.9623	-0.392	-0.5704	0.0334	-0.7568	-0.3951	-0.3618	99.8151	73.4642			
122	-0.2638	-1.0944	-0.4153	-0.679	-0.2176	-0.9183	-0.3503	-0.568	0.0398	-0.7261	-0.383	-0.3432	99.8163	73.3525			
123	-0.2866	-1.0687	-0.391	-0.6776	-0.1907	-0.9055	-0.3574	-0.5481	0.043	-0.7108	-0.3769	-0.3339	99.8168	73.4124			
124	-0.2506	-1.0333	-0.3913	-0.6419	-0.1834	-0.8707	-0.3437	-0.527	0.0732	-0.6688	-0.371	-0.2978	99.8177	73.4084			
125	-0.2778	-1.0279	-0.375	-0.6528	-0.1564	-0.8579	-0.3507	-0.5071	0.0289	-0.6761	-0.3526	-0.3236	99.8149	73.3525			
126	-0.3138	-1.0633	-0.3747	-0.6885	-0.2409	-0.9137	-0.3364	-0.5773	0.043	-0.7108	-0.3769	-0.3339	99.8186	73.4722			
127	-0.3225	-1.1041	-0.3907	-0.7132	-0.225	-0.9532	-0.3641	-0.5891	0.0128	-0.7528	-0.3829	-0.37	99.8178	73.4163			
128	-0.3629	-1.1598	-0.3984	-0.7613	-0.2862	-1.0136	-0.3637	-0.6499	-0.0411	-0.8062	-0.3826	-0.4237	99.8187	73.3604			
129	-0.4076	-1.2359	-0.4141	-0.8217	-0.3278	-1.0961	-0.3842	-0.7119	-0.0571	-0.8828	-0.4129	-0.47	99.8196	73.4242			
130	-0.4567	-1.3324	-0.4378	-0.8945	-0.3694	-1.1786	-0.4046	-0.774	-0.1143	-0.9515	-0.4187	-0.533	99.8198	73.3643			
131	-0.4295	-1.3377	-0.4541	-0.8836	-0.2849	-1.1227	-0.4189	-0.7038	0.0076	-0.8795	-0.4436	-0.436	99.8181	73.5798			
132	-0.2813	-1.1758	-0.4472	-0.7285	-0.1821	-0.9798	-0.3988	-0.5809	0.0507	-0.7761	-0.4134	-0.3628	99.8157	73.4084			
133	-0.3041	-1.1501	-0.423	-0.7271	-0.1552	-0.9669	-0.4059	-0.5611	0.0744	-0.7648	-0.4196	-0.3452	99.816	73.528			
134	-0.3041	-1.1501	-0.423	-0.7271	-0.2054	-0.9752	-0.3849	-0.5903	0.0539	-0.7608	-0.4074	-0.3535	99.8179	73.4682			
135	-0.2725	-1.1351	-0.4312	-0.7038	-0.1784	-0.9623	-0.392	-0.5704	0.0539	-0.7608	-0.4074	-0.3535	99.8168	73.4124			
136	-0.3357	-1.1651	-0.4147	-0.7504	-0.209	-0.9926	-0.3918	-0.6008	0.0269	-0.7875	-0.4072	-0.3803	99.8169	73.4722			
137	-0.3444	-1.2059	-0.4307	-0.7751	-0.2433	-1.0402	-0.3985	-0.6418	0.0205	-0.8181	-0.4194	-0.3989	99.8189	73.4722			
138	-0.3804	-1.2413	-0.4304	-0.8108	-0.3008	-1.0833	-0.3912	-0.6921	-0.0302	-0.8562	-0.413	-0.4432	99.8199	73.4163			
139	-0.4295	-1.3377	-0.4541	-0.8836	-0.3498	-1.2006	-0.4254	-0.7752	-0.1002	-0.9862	-0.4431	-0.5432	99.8196	73.3722			
140	-0.4602	-1.4803	-0.51	-0.9702	-0.3987	-1.3179	-0.4596	-0.8583	-0.1163	-1.0629	-0.4734	-0.5896	99.8218	73.3643			
141	-0.4874	-1.475	-0.4937	-0.9811	-0.3951	-1.3004	-0.4527	-0.8478	-0.1131	-1.0476	-0.4673	-0.5804	99.8209	73.4203			
142	-0.447	-1.4192	-0.486	-0.9331	-0.3302	-1.2226	-0.4462	-0.7764	-0.0258	-0.9368	-0.4556	-0.4814	99.8226	73.52			
